期數,日期,號碼1,號碼2,號碼3,號碼4,號碼5,號碼6,特別號
109039.0,2020/4/17,1.0,21.0,31.0,33.0,42.0,44.0,22.0
109040.0,2020/4/21,1.0,2.0,29.0,33.0,45.0,47.0,39.0
109041.0,2020/4/24,7.0,10.0,14.0,15.0,17.0,39.0,45.0
109042.0,2020/4/28,16.0,29.0,36.0,39.0,43.0,48.0,42.0
109043.0,2020/5/1,5.0,18.0,25.0,34.0,48.0,49.0,45.0
109044.0,2020/5/5,17.0,19.0,24.0,36.0,43.0,49.0,26.0
109045.0,2020/5/8,8.0,9.0,10.0,24.0,27.0,31.0,33.0
109046.0,2020/5/12,1.0,5.0,8.0,11.0,35.0,36.0,26.0
109047.0,2020/5/15,6.0,11.0,31.0,40.0,42.0,45.0,43.0
109048.0,2020/5/19,27.0,32.0,33.0,40.0,43.0,44.0,37.0
109049.0,2020/5/22,3.0,7.0,10.0,13.0,39.0,46.0,29.0
109050.0,2020/5/26,1.0,5.0,25.0,29.0,33.0,38.0,19.0
109051.0,2020/5/29,31.0,35.0,39.0,40.0,45.0,49.0,41.0
109052.0,2020/6/2,1.0,6.0,22.0,25.0,33.0,48.0,19.0
109053.0,2020/6/5,3.0,5.0,8.0,24.0,26.0,49.0,19.0
109054.0,2020/6/9,8.0,17.0,28.0,35.0,36.0,47.0,41.0
109055.0,2020/6/12,1.0,6.0,28.0,30.0,33.0,48.0,27.0
109056.0,2020/6/16,6.0,13.0,20.0,23.0,29.0,46.0,42.0
109057.0,2020/6/19,1.0,15.0,16.0,25.0,43.0,46.0,6.0
109058.0,2020/6/23,1.0,2.0,16.0,22.0,27.0,45.0,13.0
109059.0,2020/6/26,10.0,12.0,16.0,37.0,40.0,41.0,5.0
109060.0,2020/6/30,26.0,29.0,31.0,43.0,46.0,49.0,6.0
109061.0,2020/7/3,13.0,19.0,20.0,24.0,40.0,45.0,33.0
109062.0,2020/7/7,4.0,17.0,22.0,34.0,44.0,46.0,13.0
109063.0,2020/7/10,4.0,5.0,22.0,27.0,46.0,49.0,41.0
109064.0,2020/7/14,4.0,10.0,24.0,29.0,32.0,49.0,43.0
109065.0,2020/7/17,5.0,6.0,15.0,25.0,30.0,41.0,29.0
109066.0,2020/7/21,3.0,16.0,25.0,31.0,33.0,36.0,14.0
109067.0,2020/7/24,2.0,20.0,21.0,24.0,35.0,37.0,9.0
109068.0,2020/7/28,8.0,10.0,22.0,23.0,29.0,35.0,2.0
109069.0,2020/7/31,16.0,17.0,18.0,19.0,33.0,45.0,25.0
109070.0,2020/8/4,1.0,5.0,11.0,19.0,31.0,33.0,6.0
109071.0,2020/8/7,6.0,9.0,19.0,40.0,44.0,45.0,1.0
109072.0,2020/8/11,8.0,12.0,40.0,42.0,44.0,47.0,5.0
109073.0,2020/8/14,16.0,20.0,24.0,25.0,31.0,33.0,37.0
109074.0,2020/8/18,4.0,22.0,30.0,43.0,45.0,47.0,15.0
109075.0,2020/8/21,5.0,14.0,40.0,44.0,45.0,46.0,32.0
109076.0,2020/8/25,2.0,23.0,28.0,35.0,46.0,48.0,33.0
109077.0,2020/8/28,13.0,14.0,19.0,22.0,23.0,36.0,24.0
109078.0,2020/9/1,1.0,2.0,6.0,8.0,38.0,43.0,24.0
109079.0,2020/9/4,2.0,9.0,11.0,13.0,39.0,43.0,35.0
109080.0,2020/9/8,1.0,2.0,9.0,20.0,26.0,48.0,36.0
109081.0,2020/9/11,1.0,26.0,29.0,39.0,48.0,49.0,9.0
109082.0,2020/9/15,7.0,16.0,29.0,32.0,37.0,48.0,21.0
109083.0,2020/9/18,3.0,29.0,30.0,32.0,43.0,44.0,35.0
109084.0,2020/9/22,3.0,4.0,5.0,8.0,24.0,29.0,7.0
109085.0,2020/9/25,10.0,31.0,35.0,36.0,39.0,48.0,27.0
109086.0,2020/9/29,1.0,7.0,8.0,33.0,42.0,47.0,31.0
109087.0,2020/10/2,11.0,15.0,16.0,18.0,24.0,26.0,46.0
109088.0,2020/10/6,4.0,5.0,22.0,23.0,34.0,40.0,37.0
109089.0,2020/10/9,2.0,7.0,19.0,25.0,42.0,47.0,6.0
109090.0,2020/10/13,1.0,3.0,15.0,27.0,39.0,41.0,20.0
109091.0,2020/10/16,7.0,25.0,28.0,33.0,44.0,47.0,19.0
109092.0,2020/10/20,5.0,17.0,18.0,28.0,30.0,39.0,13.0
109093.0,2020/10/23,3.0,9.0,20.0,25.0,26.0,35.0,39.0
109094.0,2020/10/27,2.0,9.0,19.0,28.0,30.0,32.0,35.0
109095.0,2020/10/30,6.0,10.0,13.0,19.0,40.0,45.0,7.0
109096.0,2020/11/3,6.0,11.0,15.0,30.0,32.0,44.0,29.0
109097.0,2020/11/6,5.0,9.0,25.0,39.0,44.0,46.0,2.0
109098.0,2020/11/10,5.0,17.0,19.0,21.0,28.0,29.0,43.0
109099.0,2020/11/13,7.0,9.0,12.0,15.0,25.0,29.0,47.0
109100.0,2020/11/17,6.0,14.0,18.0,20.0,38.0,41.0,29.0
109101.0,2020/11/20,16.0,27.0,29.0,35.0,37.0,48.0,31.0
109102.0,2020/11/24,5.0,29.0,36.0,38.0,44.0,45.0,23.0
109103.0,2020/11/27,1.0,19.0,26.0,30.0,35.0,48.0,11.0
109104.0,2020/12/1,4.0,22.0,29.0,37.0,44.0,49.0,30.0
109105.0,2020/12/4,2.0,13.0,27.0,30.0,41.0,44.0,40.0
109106.0,2020/12/8,2.0,4.0,10.0,15.0,31.0,45.0,17.0
109107.0,2020/12/11,8.0,17.0,36.0,37.0,42.0,43.0,34.0
109108.0,2020/12/15,2.0,6.0,17.0,21.0,43.0,48.0,41.0
109109.0,2020/12/18,2.0,11.0,24.0,26.0,30.0,41.0,1.0
109110.0,2020/12/22,20.0,22.0,25.0,30.0,31.0,45.0,2.0
109111.0,2020/12/25,1.0,5.0,6.0,19.0,29.0,30.0,39.0
109112.0,2020/12/29,10.0,14.0,33.0,34.0,35.0,39.0,40.0
110001.0,2021/1/1,5.0,37.0,41.0,42.0,46.0,49.0,18.0
110002.0,2021/1/5,8.0,13.0,17.0,20.0,43.0,48.0,38.0
110003.0,2021/1/8,4.0,18.0,24.0,26.0,43.0,47.0,33.0
110004.0,2021/1/12,1.0,10.0,20.0,28.0,37.0,44.0,33.0
110005.0,2021/1/15,3.0,4.0,8.0,11.0,42.0,44.0,21.0
110006.0,2021/1/19,15.0,29.0,31.0,33.0,41.0,47.0,37.0
110007.0,2021/1/22,7.0,30.0,34.0,36.0,45.0,46.0,43.0
110008.0,2021/1/26,8.0,20.0,23.0,37.0,43.0,46.0,44.0
110009.0,2021/1/29,14.0,22.0,30.0,31.0,39.0,40.0,49.0
110010.0,2021/2/2,14.0,34.0,35.0,38.0,43.0,47.0,40.0
110011.0,2021/2/5,5.0,9.0,19.0,31.0,33.0,35.0,32.0
110012.0,2021/2/9,1.0,3.0,6.0,12.0,27.0,43.0,2.0
110013.0,2021/2/10,3.0,18.0,24.0,34.0,41.0,42.0,37.0
110014.0,2021/2/11,7.0,17.0,18.0,26.0,41.0,47.0,39.0
110015.0,2021/2/12,5.0,6.0,10.0,12.0,44.0,48.0,36.0
110016.0,2021/2/13,13.0,30.0,37.0,40.0,43.0,46.0,5.0
110017.0,2021/2/14,1.0,12.0,16.0,17.0,38.0,45.0,32.0
110018.0,2021/2/15,4.0,8.0,10.0,18.0,33.0,40.0,2.0
110019.0,2021/2/16,1.0,9.0,11.0,12.0,37.0,46.0,43.0
110020.0,2021/2/17,2.0,13.0,24.0,26.0,45.0,49.0,10.0
110021.0,2021/2/18,1.0,3.0,9.0,41.0,42.0,48.0,27.0
110022.0,2021/2/19,2.0,28.0,31.0,36.0,40.0,45.0,24.0
110023.0,2021/2/20,1.0,6.0,10.0,11.0,26.0,47.0,22.0
110024.0,2021/2/21,9.0,18.0,25.0,27.0,32.0,39.0,40.0
110025.0,2021/2/23,1.0,6.0,18.0,19.0,20.0,42.0,43.0
110026.0,2021/2/26,4.0,13.0,22.0,23.0,39.0,42.0,26.0
110027.0,2021/3/2,5.0,7.0,11.0,24.0,27.0,30.0,12.0
110028.0,2021/3/5,6.0,8.0,14.0,29.0,38.0,48.0,35.0
110029.0,2021/3/9,8.0,9.0,13.0,29.0,36.0,46.0,23.0
110030.0,2021/3/12,8.0,21.0,26.0,30.0,33.0,46.0,45.0
110031.0,2021/3/16,8.0,19.0,22.0,24.0,30.0,43.0,13.0
110032.0,2021/3/19,7.0,19.0,28.0,35.0,38.0,48.0,8.0
110033.0,2021/3/23,2.0,15.0,28.0,43.0,45.0,49.0,35.0
110034.0,2021/3/26,15.0,21.0,24.0,30.0,37.0,38.0,34.0
110035.0,2021/3/30,17.0,22.0,23.0,25.0,31.0,33.0,3.0
110036.0,2021/4/2,17.0,21.0,25.0,30.0,40.0,42.0,26.0
110037.0,2021/4/6,1.0,22.0,26.0,28.0,34.0,38.0,35.0
110038.0,2021/4/9,6.0,9.0,18.0,25.0,29.0,35.0,46.0
110039.0,2021/4/13,11.0,25.0,31.0,32.0,35.0,42.0,41.0
110040.0,2021/4/16,7.0,10.0,16.0,21.0,33.0,46.0,2.0
110041.0,2021/4/20,5.0,7.0,9.0,15.0,24.0,26.0,12.0
110042.0,2021/4/23,18.0,20.0,23.0,32.0,37.0,46.0,39.0
110043.0,2021/4/27,5.0,8.0,20.0,23.0,34.0,39.0,31.0
110044.0,2021/4/30,4.0,14.0,22.0,42.0,46.0,47.0,21.0
110045.0,2021/5/4,5.0,15.0,17.0,19.0,27.0,37.0,42.0
110046.0,2021/5/7,12.0,22.0,26.0,35.0,36.0,49.0,32.0
110047.0,2021/5/11,5.0,7.0,9.0,27.0,35.0,42.0,19.0
110048.0,2021/5/14,2.0,13.0,14.0,30.0,43.0,48.0,17.0
110049.0,2021/5/18,11.0,15.0,16.0,18.0,35.0,43.0,46.0
110050.0,2021/5/21,2.0,4.0,25.0,26.0,27.0,29.0,41.0
110051.0,2021/5/25,15.0,31.0,38.0,44.0,46.0,48.0,21.0
110052.0,2021/5/28,4.0,12.0,18.0,23.0,43.0,46.0,7.0
110053.0,2021/6/1,1.0,2.0,9.0,26.0,35.0,41.0,46.0
110054.0,2021/6/4,7.0,8.0,24.0,28.0,32.0,41.0,10.0
110055.0,2021/6/8,4.0,6.0,26.0,36.0,38.0,47.0,43.0
110056.0,2021/6/11,7.0,9.0,16.0,23.0,27.0,44.0,46.0
110057.0,2021/6/15,9.0,11.0,23.0,34.0,41.0,45.0,49.0
110058.0,2021/6/18,2.0,18.0,22.0,25.0,41.0,43.0,14.0
110059.0,2021/6/22,14.0,17.0,27.0,43.0,45.0,48.0,41.0
110060.0,2021/6/25,1.0,4.0,9.0,37.0,38.0,41.0,40.0
110061.0,2021/6/29,1.0,23.0,25.0,30.0,38.0,45.0,14.0
110062.0,2021/7/2,4.0,9.0,11.0,25.0,27.0,29.0,22.0
110063.0,2021/7/6,13.0,19.0,25.0,32.0,42.0,44.0,2.0
110064.0,2021/7/9,3.0,13.0,24.0,26.0,27.0,29.0,9.0
110065.0,2021/7/13,9.0,14.0,17.0,23.0,33.0,48.0,4.0
110066.0,2021/7/16,13.0,16.0,17.0,19.0,39.0,44.0,42.0
110067.0,2021/7/20,1.0,8.0,32.0,41.0,44.0,49.0,23.0
110068.0,2021/7/23,7.0,15.0,23.0,24.0,31.0,38.0,9.0
110069.0,2021/7/27,3.0,28.0,30.0,42.0,43.0,46.0,15.0
110070.0,2021/7/30,2.0,15.0,19.0,29.0,43.0,46.0,23.0
110071.0,2021/8/3,17.0,27.0,30.0,38.0,42.0,44.0,24.0
110072.0,2021/8/6,3.0,4.0,15.0,29.0,32.0,39.0,38.0
110073.0,2021/8/10,1.0,3.0,16.0,17.0,24.0,25.0,46.0
110074.0,2021/8/13,5.0,6.0,19.0,24.0,33.0,41.0,3.0
110075.0,2021/8/17,2.0,11.0,29.0,33.0,41.0,44.0,40.0
110076.0,2021/8/20,3.0,6.0,11.0,13.0,18.0,37.0,46.0
110077.0,2021/8/24,1.0,5.0,17.0,36.0,40.0,41.0,38.0
110078.0,2021/8/27,8.0,11.0,16.0,32.0,35.0,43.0,41.0
110079.0,2021/8/31,7.0,14.0,23.0,43.0,47.0,49.0,48.0
110080.0,2021/9/3,1.0,18.0,21.0,24.0,32.0,41.0,12.0
110081.0,2021/9/7,4.0,20.0,26.0,27.0,45.0,48.0,37.0
110082.0,2021/9/10,1.0,5.0,15.0,16.0,28.0,41.0,44.0
110083.0,2021/9/14,9.0,13.0,18.0,22.0,40.0,41.0,49.0
110084.0,2021/9/17,7.0,12.0,18.0,35.0,37.0,45.0,44.0
110085.0,2021/9/21,2.0,13.0,16.0,28.0,31.0,34.0,21.0
110086.0,2021/9/24,4.0,10.0,21.0,30.0,39.0,42.0,22.0
110087.0,2021/9/28,23.0,24.0,27.0,36.0,47.0,49.0,40.0
110088.0,2021/10/1,2.0,9.0,16.0,22.0,41.0,49.0,7.0
110089.0,2021/10/5,1.0,3.0,11.0,23.0,46.0,47.0,45.0
110090.0,2021/10/8,18.0,19.0,20.0,34.0,37.0,44.0,10.0
110091.0,2021/10/12,1.0,6.0,14.0,26.0,28.0,31.0,30.0
110092.0,2021/10/15,2.0,12.0,21.0,25.0,26.0,37.0,10.0
110093.0,2021/10/19,20.0,21.0,26.0,35.0,39.0,47.0,16.0
110094.0,2021/10/22,8.0,13.0,25.0,27.0,38.0,46.0,12.0
110095.0,2021/10/26,14.0,18.0,21.0,26.0,47.0,49.0,30.0
110096.0,2021/10/29,2.0,9.0,17.0,28.0,36.0,42.0,46.0
110097.0,2021/11/2,1.0,12.0,17.0,21.0,37.0,43.0,47.0
110098.0,2021/11/5,16.0,18.0,26.0,30.0,40.0,44.0,13.0
110099.0,2021/11/9,9.0,14.0,20.0,26.0,39.0,42.0,5.0
110100.0,2021/11/12,2.0,3.0,25.0,27.0,37.0,47.0,26.0
110101.0,2021/11/16,6.0,23.0,34.0,41.0,43.0,44.0,38.0
110102.0,2021/11/19,13.0,15.0,16.0,17.0,23.0,36.0,29.0
110103.0,2021/11/23,6.0,7.0,13.0,32.0,33.0,37.0,42.0
110104.0,2021/11/26,10.0,15.0,16.0,21.0,22.0,30.0,14.0
110105.0,2021/11/30,9.0,10.0,26.0,31.0,40.0,49.0,8.0
110106.0,2021/12/3,8.0,13.0,14.0,35.0,36.0,41.0,5.0
110107.0,2021/12/7,19.0,21.0,30.0,43.0,44.0,48.0,8.0
110108.0,2021/12/10,3.0,15.0,21.0,24.0,27.0,40.0,13.0
110109.0,2021/12/14,7.0,14.0,21.0,27.0,30.0,36.0,43.0
110110.0,2021/12/17,2.0,11.0,30.0,35.0,37.0,40.0,13.0
110111.0,2021/12/21,4.0,5.0,27.0,31.0,44.0,48.0,33.0
110112.0,2021/12/24,2.0,7.0,11.0,19.0,27.0,44.0,22.0
110113.0,2021/12/28,1.0,2.0,8.0,11.0,21.0,45.0,16.0
110114.0,2021/12/31,5.0,9.0,14.0,28.0,34.0,37.0,35.0
111001.0,2022/1/4,3.0,4.0,7.0,19.0,22.0,43.0,36.0
111002.0,2022/1/7,6.0,9.0,15.0,31.0,38.0,39.0,25.0
111003.0,2022/1/11,10.0,11.0,13.0,17.0,36.0,49.0,41.0
111004.0,2022/1/14,5.0,13.0,14.0,24.0,26.0,35.0,39.0
111005.0,2022/1/18,19.0,22.0,33.0,35.0,38.0,48.0,11.0
111006.0,2022/1/21,15.0,26.0,27.0,34.0,37.0,42.0,47.0
111007.0,2022/1/25,2.0,9.0,10.0,15.0,27.0,35.0,44.0
111008.0,2022/1/28,7.0,12.0,36.0,41.0,42.0,44.0,29.0
111009.0,2022/1/29,1.0,2.0,20.0,23.0,26.0,34.0,19.0
111010.0,2022/1/30,3.0,8.0,15.0,20.0,22.0,23.0,36.0
111011.0,2022/1/31,4.0,14.0,32.0,33.0,43.0,44.0,49.0
111012.0,2022/2/1,8.0,25.0,34.0,44.0,45.0,47.0,24.0
111013.0,2022/2/2,6.0,11.0,18.0,23.0,33.0,41.0,39.0
111014.0,2022/2/3,5.0,9.0,18.0,22.0,34.0,36.0,11.0
111015.0,2022/2/4,1.0,18.0,21.0,29.0,36.0,38.0,16.0
111016.0,2022/2/5,2.0,4.0,13.0,36.0,41.0,49.0,16.0
111017.0,2022/2/6,12.0,24.0,29.0,34.0,38.0,42.0,33.0
111018.0,2022/2/7,3.0,18.0,23.0,32.0,40.0,45.0,38.0
111019.0,2022/2/8,5.0,23.0,29.0,33.0,38.0,49.0,24.0
111020.0,2022/2/9,2.0,7.0,11.0,18.0,35.0,45.0,25.0
111021.0,2022/2/10,1.0,22.0,25.0,27.0,41.0,44.0,3.0
111022.0,2022/2/11,23.0,24.0,30.0,42.0,44.0,46.0,48.0
111023.0,2022/2/15,18.0,23.0,26.0,27.0,40.0,42.0,3.0
111024.0,2022/2/18,16.0,20.0,36.0,39.0,47.0,48.0,35.0
111025.0,2022/2/22,3.0,21.0,22.0,34.0,37.0,40.0,5.0
111026.0,2022/2/25,17.0,18.0,21.0,26.0,38.0,49.0,20.0
111027.0,2022/3/1,7.0,17.0,19.0,24.0,31.0,45.0,38.0
111028.0,2022/3/4,1.0,3.0,18.0,29.0,30.0,31.0,26.0
111029.0,2022/3/8,13.0,14.0,16.0,19.0,30.0,44.0,20.0
111030.0,2022/3/11,3.0,4.0,8.0,15.0,21.0,24.0,29.0
111031.0,2022/3/15,1.0,31.0,33.0,37.0,46.0,47.0,36.0
111032.0,2022/3/18,2.0,15.0,21.0,26.0,42.0,44.0,45.0
111033.0,2022/3/22,7.0,21.0,26.0,36.0,43.0,49.0,16.0
111034.0,2022/3/25,14.0,17.0,22.0,45.0,47.0,49.0,26.0
111035.0,2022/3/29,16.0,21.0,24.0,27.0,29.0,43.0,41.0
111036.0,2022/4/1,3.0,10.0,11.0,20.0,34.0,38.0,4.0
111037.0,2022/4/5,8.0,15.0,24.0,27.0,31.0,33.0,13.0
111038.0,2022/4/8,10.0,15.0,19.0,29.0,31.0,44.0,23.0
111039.0,2022/4/12,14.0,17.0,18.0,22.0,40.0,42.0,37.0
111040.0,2022/4/15,2.0,9.0,11.0,14.0,15.0,30.0,22.0
111041.0,2022/4/19,4.0,5.0,18.0,20.0,30.0,41.0,23.0
111042.0,2022/4/22,3.0,28.0,32.0,36.0,47.0,49.0,16.0
111043.0,2022/4/26,12.0,31.0,32.0,42.0,43.0,49.0,36.0
111044.0,2022/4/29,12.0,14.0,18.0,25.0,44.0,48.0,45.0
111045.0,2022/5/3,14.0,16.0,18.0,19.0,21.0,23.0,3.0
111046.0,2022/5/6,1.0,5.0,19.0,28.0,45.0,49.0,29.0
111047.0,2022/5/10,2.0,11.0,20.0,24.0,32.0,48.0,27.0
111048.0,2022/5/13,10.0,24.0,27.0,36.0,37.0,48.0,29.0
111049.0,2022/5/17,9.0,22.0,28.0,29.0,34.0,37.0,36.0
111050.0,2022/5/20,5.0,8.0,12.0,22.0,42.0,49.0,46.0
111051.0,2022/5/24,4.0,19.0,24.0,35.0,45.0,46.0,2.0
111052.0,2022/5/27,4.0,11.0,18.0,37.0,39.0,46.0,27.0
111053.0,2022/5/31,10.0,11.0,17.0,25.0,27.0,28.0,31.0
111054.0,2022/6/3,4.0,11.0,39.0,42.0,43.0,48.0,44.0
111055.0,2022/6/7,4.0,17.0,18.0,19.0,31.0,44.0,46.0
111056.0,2022/6/10,5.0,10.0,13.0,28.0,29.0,38.0,34.0
111057.0,2022/6/14,3.0,9.0,20.0,28.0,29.0,47.0,35.0
111058.0,2022/6/17,7.0,11.0,28.0,30.0,46.0,47.0,48.0
111059.0,2022/6/21,3.0,14.0,20.0,34.0,41.0,44.0,43.0
111060.0,2022/6/24,3.0,18.0,26.0,29.0,40.0,43.0,13.0
111061.0,2022/6/28,21.0,24.0,25.0,41.0,42.0,45.0,34.0
111062.0,2022/7/1,14.0,20.0,29.0,32.0,34.0,43.0,2.0
111063.0,2022/7/5,3.0,8.0,26.0,38.0,45.0,47.0,35.0
111064.0,2022/7/8,5.0,9.0,15.0,35.0,40.0,44.0,10.0
111065.0,2022/7/12,7.0,14.0,17.0,20.0,29.0,45.0,30.0
111066.0,2022/7/15,14.0,15.0,27.0,41.0,43.0,49.0,39.0
111067.0,2022/7/19,9.0,16.0,23.0,29.0,40.0,41.0,43.0
111068.0,2022/7/22,11.0,12.0,24.0,30.0,33.0,38.0,31.0
111069.0,2022/7/26,10.0,12.0,17.0,27.0,29.0,39.0,47.0
111070.0,2022/7/29,12.0,18.0,19.0,21.0,33.0,37.0,15.0
111071.0,2022/8/2,2.0,26.0,28.0,29.0,37.0,48.0,5.0
111072.0,2022/8/5,5.0,18.0,21.0,30.0,43.0,46.0,26.0
111073.0,2022/8/9,9.0,11.0,21.0,23.0,30.0,33.0,34.0
111074.0,2022/8/12,4.0,7.0,15.0,21.0,37.0,43.0,5.0
111075.0,2022/8/16,1.0,7.0,11.0,16.0,18.0,31.0,24.0
111076.0,2022/8/19,3.0,4.0,10.0,21.0,28.0,41.0,15.0
111077.0,2022/8/23,6.0,23.0,24.0,25.0,47.0,49.0,5.0
111078.0,2022/8/26,4.0,16.0,17.0,30.0,38.0,42.0,5.0
111079.0,2022/8/30,5.0,8.0,16.0,27.0,35.0,45.0,37.0
111080.0,2022/9/2,20.0,23.0,25.0,36.0,43.0,45.0,38.0
111081.0,2022/9/6,26.0,32.0,35.0,36.0,38.0,49.0,39.0
111082.0,2022/9/9,7.0,15.0,17.0,28.0,36.0,39.0,1.0
111083.0,2022/9/13,7.0,10.0,15.0,21.0,34.0,48.0,38.0
111084.0,2022/9/16,2.0,6.0,7.0,27.0,31.0,44.0,28.0
111085.0,2022/9/20,11.0,13.0,24.0,29.0,35.0,43.0,1.0
111086.0,2022/9/23,2.0,12.0,30.0,31.0,44.0,48.0,46.0
111087.0,2022/9/27,10.0,17.0,28.0,34.0,40.0,43.0,29.0
111088.0,2022/9/30,5.0,12.0,18.0,28.0,34.0,39.0,24.0
111089.0,2022/10/4,13.0,14.0,23.0,34.0,43.0,49.0,44.0
111090.0,2022/10/7,5.0,10.0,15.0,16.0,26.0,30.0,12.0
111091.0,2022/10/11,1.0,3.0,23.0,25.0,42.0,46.0,2.0
111092.0,2022/10/14,1.0,11.0,13.0,25.0,32.0,36.0,30.0
111093.0,2022/10/18,1.0,14.0,27.0,38.0,39.0,47.0,49.0
111094.0,2022/10/21,11.0,20.0,36.0,37.0,42.0,49.0,3.0
111095.0,2022/10/25,18.0,32.0,36.0,43.0,48.0,49.0,23.0
111096.0,2022/10/28,17.0,18.0,19.0,23.0,25.0,32.0,26.0
111097.0,2022/11/1,17.0,24.0,28.0,32.0,34.0,40.0,3.0
111098.0,2022/11/4,11.0,21.0,23.0,30.0,36.0,47.0,6.0
111099.0,2022/11/8,15.0,18.0,37.0,39.0,44.0,47.0,43.0
111100.0,2022/11/11,2.0,10.0,19.0,20.0,36.0,48.0,37.0
111101.0,2022/11/15,19.0,20.0,26.0,29.0,34.0,39.0,4.0
111102.0,2022/11/18,10.0,17.0,27.0,37.0,44.0,45.0,22.0
111103.0,2022/11/22,5.0,13.0,18.0,24.0,27.0,48.0,32.0
111104.0,2022/11/25,14.0,15.0,20.0,26.0,35.0,41.0,36.0
111105.0,2022/11/29,6.0,21.0,34.0,37.0,46.0,49.0,18.0
111106.0,2022/12/2,8.0,22.0,28.0,40.0,41.0,45.0,34.0
111107.0,2022/12/6,10.0,15.0,27.0,32.0,39.0,42.0,28.0
111108.0,2022/12/9,10.0,16.0,22.0,40.0,45.0,48.0,31.0
111109.0,2022/12/13,6.0,9.0,12.0,14.0,33.0,47.0,34.0
111110.0,2022/12/16,6.0,11.0,12.0,40.0,47.0,49.0,28.0
111111.0,2022/12/20,3.0,4.0,12.0,16.0,29.0,32.0,39.0
111112.0,2022/12/23,9.0,13.0,32.0,34.0,35.0,39.0,1.0
111113.0,2022/12/27,3.0,11.0,16.0,21.0,22.0,39.0,4.0
111114.0,2022/12/30,5.0,8.0,14.0,17.0,20.0,46.0,7.0
112001.0,2023/1/3,2.0,4.0,8.0,19.0,24.0,39.0,28.0
112002.0,2023/1/6,19.0,22.0,29.0,36.0,43.0,46.0,30.0
112003.0,2023/1/10,15.0,21.0,22.0,30.0,41.0,42.0,24.0
112004.0,2023/1/13,5.0,21.0,23.0,24.0,40.0,44.0,17.0
112005.0,2023/1/17,5.0,17.0,23.0,24.0,36.0,42.0,16.0
112006.0,2023/1/20,16.0,25.0,27.0,31.0,34.0,42.0,6.0
112007.0,2023/1/21,1.0,5.0,16.0,21.0,23.0,25.0,30.0
112008.0,2023/1/22,6.0,8.0,10.0,22.0,27.0,29.0,23.0
112009.0,2023/1/23,7.0,10.0,18.0,23.0,34.0,35.0,9.0
112010.0,2023/1/24,2.0,4.0,18.0,20.0,30.0,32.0,10.0
112011.0,2023/1/25,2.0,3.0,8.0,23.0,24.0,27.0,14.0
112012.0,2023/1/26,10.0,12.0,13.0,21.0,40.0,42.0,49.0
112013.0,2023/1/27,4.0,13.0,28.0,33.0,38.0,39.0,42.0
112014.0,2023/1/28,1.0,19.0,23.0,30.0,35.0,48.0,45.0
112015.0,2023/1/29,2.0,8.0,9.0,15.0,27.0,31.0,42.0
112016.0,2023/1/30,7.0,18.0,23.0,39.0,41.0,43.0,25.0
112017.0,2023/1/31,1.0,26.0,33.0,36.0,40.0,42.0,37.0
112018.0,2023/2/1,5.0,8.0,19.0,23.0,33.0,46.0,48.0
112019.0,2023/2/2,8.0,13.0,19.0,21.0,31.0,45.0,37.0
112020.0,2023/2/3,3.0,14.0,25.0,29.0,44.0,45.0,46.0
112021.0,2023/2/4,2.0,14.0,20.0,21.0,22.0,49.0,38.0
112022.0,2023/2/5,5.0,19.0,25.0,33.0,38.0,42.0,41.0
112023.0,2023/2/7,3.0,8.0,11.0,18.0,28.0,47.0,5.0
112024.0,2023/2/10,7.0,11.0,24.0,28.0,33.0,46.0,3.0
112025.0,2023/2/14,11.0,22.0,23.0,30.0,31.0,49.0,14.0
112026.0,2023/2/17,7.0,9.0,14.0,16.0,26.0,33.0,27.0
112027.0,2023/2/21,1.0,5.0,6.0,11.0,26.0,46.0,41.0
112028.0,2023/2/24,15.0,38.0,39.0,40.0,45.0,48.0,2.0
112029.0,2023/2/28,2.0,11.0,25.0,26.0,27.0,35.0,10.0
112030.0,2023/3/3,13.0,16.0,18.0,22.0,34.0,42.0,14.0
112031.0,2023/3/7,13.0,17.0,23.0,25.0,32.0,41.0,16.0
112032.0,2023/3/10,15.0,19.0,29.0,32.0,39.0,40.0,35.0
112033.0,2023/3/14,3.0,4.0,11.0,12.0,20.0,37.0,5.0
112034.0,2023/3/17,6.0,7.0,10.0,24.0,29.0,40.0,16.0
112035.0,2023/3/21,3.0,11.0,20.0,30.0,41.0,45.0,28.0
112036.0,2023/3/24,2.0,14.0,26.0,34.0,40.0,46.0,13.0
112037.0,2023/3/28,3.0,10.0,26.0,35.0,37.0,44.0,15.0
112038.0,2023/3/31,10.0,22.0,26.0,29.0,45.0,47.0,41.0
112039.0,2023/4/4,10.0,19.0,21.0,33.0,35.0,47.0,9.0
112040.0,2023/4/7,4.0,11.0,20.0,25.0,32.0,39.0,30.0
112041.0,2023/4/11,9.0,12.0,30.0,31.0,33.0,37.0,25.0
112042.0,2023/4/14,10.0,22.0,23.0,35.0,46.0,49.0,2.0
112043.0,2023/4/18,6.0,8.0,10.0,28.0,41.0,43.0,45.0
112044.0,2023/4/21,7.0,11.0,23.0,25.0,27.0,43.0,5.0
112045.0,2023/4/25,5.0,12.0,13.0,27.0,28.0,41.0,37.0
112046.0,2023/4/28,5.0,31.0,38.0,41.0,43.0,47.0,28.0
112047.0,2023/5/2,8.0,9.0,14.0,37.0,42.0,46.0,10.0
